EAN,Sales Price,Qty at Store,Qty at DC,in assortment
7790742165800,31,79,0,1
7790416640411,0,0,0,0
7791540047947,412,12,76,1
7791875008071,115,2,0,1
7790130000317,38.4,7,288,1
7798033336243,40,20,140,1
7790040377905,35.3,153,42612,1
7798108340878,66,52,9516,1
7792710002056,37,0,0,1
7500435012294,146,47,852,1
7793100141225,95,12,3468,1
7790520012432,21.8,137,6960,1
7793306000340,32.1,18,3520,1
7791293030777,55.2,168,3516,1
7791843009093,127,17,516,1
7791293032160,137,30,36,1
7793440003030,210,12,138,1
7790828104396,0,0,42,1
7790936000054,0,0,0,1
7796989007965,45,186,0,1
7790070228307,101,35,660,1
7790990586761,37.5,70,5616,1
7798108344487,17.57,130,9030,1
7790377000231,55,30,0,1
7790895009211,18,6,1512,1
7509546052878,100,0,48,1
70330728974,43.45,31,312,1
7790071070400,32,36,180,1
7730951080938,410,0,0,1
7790790120806,20,0,0,1
7790522000031,26,0,140,1
7790520009272,21,8,780,1
7806500773429,86,10,72,1
7622210662347,10.3,54,4032,1
7501086454617,52,42,612,1
7790520018618,19.8,33,900,1
7791290000735,24.2,9,360,1
7891010099725,29,26,312,1
7790010683494,67,39,36,1
7613035867604,130,13,0,1
7792129003309,95,10,402,1
7794520000116,42,36,195,1
7798090851710,270,7,36,1
5010677715003,527,10,36,1
7795323002451,281,8,0,1
7798131060750,65,11,84,1
7791905004172,42.9,14,24,1
7790017400018,9,2,0,1
7798082740176,21,20,3420,1
7790717153092,116,20,66,1
7794520441186,44.61,38,360,1
7790975000220,112,26,312,1
7793620003577,29,24,768,1
7790150545256,24,31,360,1
7790577039987,396,17,42,1
8000139910227,82,12,944,1
7501056330781,69,34,24,1
7790950127010,81.75,17,66,1
80432400395,829,21,24,1
7790080033199,29.3,4,0,1
7791519702105,89,0,0,1
7790971001832,0,0,0,1
7793680000554,85,12,60,1
7794820015162,23.53,30,0,1
7506339398175,195.35,47,1008,1
7790580120108,9.9,25,96,1
7793767000071,0,0,0,1
7791290009349,62,8,0,1
7792180001665,39.5,226,70032,1
7790740507732,55.99,23,390,1
7790900014940,36.8,0,0,1
7798148290478,47,33,444,1
7798159711245,31,812,2196,1
3607345889092,46.7,31,72,1
75051723,36,20,660,1
3045320089677,0,0,0,1
7790490000101,60,11,0,1
4005900208545,67,15,12,1
7798086029420,40,70,210,1
7622300990213,62,30,48,1
7506309864914,57,28,24,1
7790010683470,67,13,108,1
7793253179274,35,12,552,1
7790900017330,109,26,0,1
7790577003711,710,14,-6,1
7798141713868,14,7,72,1
7501008611135,329,19,0,1
7798159717797,70,18,216,1
7795426000064,0,0,0,1
7790080026795,33.55,0,0,1
7791293030432,136.09,8,264,1
7500435004701,252,9,208,1
4017100276828,65,0,0,1
7790375266356,217,6,8,1
7613032870652,169.99,71,1800,1
7798153810494,20.5,57,144,1
7791337930377,32.49,198,0,1
7797330104968,63,1,0,1
7790681000316,20.7,14,210,1
7792170000449,27,576,468,1
7790097000030,111,0,0,1
7798152223639,180,9,798,1
7790577004237,259,17,54,1
74170346299,0,0,0,0
7790033206489,0,0,0,0
3600530851867,0,0,0,0
7790580230111,0,0,432,1
4005808084500,197,23,0,1
7793253000516,42,31,1720,1
7801810140763,57,3,0,1
7891000099551,145.99,6,432,1
7791014003059,95,6,24,1
47400648289,164,28,360,1
8004323110134,58,20,24,1
309979014019,268,0,0,0
7794626007194,73,35,900,1
7798080811670,0,0,0,1
7796373002118,49,19,210,1
7790580508807,19.5,10,492,1
7790170002432,160,15,102,1
7790158022841,23.99,0,1088,1
8009265332002,276,7,12,1
7790957000576,37.3,0,0,1
7891150046481,61,154,9760,1
7898587762083,96,21,888,1
3607348809912,0,0,0,0
5411663002846,0,0,0,1
3014260279165,35,33,1224,1
7792378001644,0,0,126,1
8001250009852,119,0,240,1
7798159716714,69.06,1,0,1
7798105510137,32,27,0,1
78895128789,76,19,228,1
7790740505554,44.8,13,828,1
41554466171,0,0,0,0
7790040287204,12.5,24,1368,1
7792180004741,19,95,4800,1
7790762053675,67,0,104,1
7794000715912,0,0,0,1
7791337623217,36.99,0,0,1
7790975020228,235,9,0,1
7798159713324,20,1,1128,1
7790189021059,80,28,696,1
7500435109505,127,0,0,1
7790580168209,13.5,40,1656,1
7794626007170,39.95,141,9330,1
7791130891486,77,7,156,1
7791813331360,0,0,6072,1
7793253001001,22.5,40,1680,1
7790895064111,65,36,0,1
7798088960042,97,22,108,1
2899930000000,7,0,0,1
7791690711101,139,13,2994,1
7790040177505,18.07,0,30,1
7792360071518,25.19,28,912,1
7790080040913,8.56,10,0,1
3607349259365,0,0,0,0
7792143202511,37.2,22,12,1
7793360103025,19,62,1032,1
7790670050537,42.7,42,4320,1
7793253098773,49.5,20,1212,1
7790310004463,26,40,99,1
7622300840549,53.55,39,2960,1
7798021690401,0,0,0,1
7798184720052,0,0,160,1
7509552915037,110.79,7,54,1
7798037560736,88,21,960,1
7798039590373,87,14,6,1
7790580100087,0,0,168,1
7790070411198,13.8,45,5016,1
7798080440054,85,19,0,1
7790070506641,19,68,2484,1
309978009153,0,0,0,0
7792070001072,20.4,52,720,1
806773050040,29,26,260,1
7798151770196,0,0,0,1
7790010959803,40.9,15,360,1
7791324156797,0,0,480,1
7798130461978,81.6,69,18,1
7899026433021,0,0,0,0
7798141717491,25.59,29,5640,1
7790084000548,13,0,0,1
7613034191182,57,3,2676,1
7793482000240,91,0,0,1
7791728000139,122,8,2208,1
7796373000534,31,54,210,1
7791293031958,12.79,97,6408,1
5000291020706,457,23,264,1
7794820015179,23.53,23,0,1
7798045219008,224,0,0,0
7792184003085,28.05,58,1824,1
7500435012270,146,13,330,1
7790326000558,0,0,0,1
7798116660098,390,32,0,1
7793742007613,294.92,8,0,1
7506339351187,183,11,360,1
7791290011939,144.88,73,6312,1
3607343816991,47,66,48,1
7794770105258,92,23,0,1
7899026487017,54,14,1212,1
7798119220039,19,16,0,1
7791203001675,230,12,108,1
7790580103538,0,0,120,1
7891010589615,104,14,456,1
7798045210142,45,6,180,1
7792710000106,65,61,1880,1
7798111008147,34,98,12,1
7798141710317,40,105,4428,1
7794626006463,65,5,0,1
7793306000364,80,17,1610,1
7792222003220,124,8,24,1
7794450092298,360,38,1608,1
7790335001034,0,0,0,1
7798101260463,16.67,27,8598,1
7798146300797,34,24,280,1
7790895000232,15.6,33,10236,1
7790480000487,64,1,20,1
7730241003654,176,18,35200,1
7790940000101,0,0,0,1
5012874140923,0,0,0,0
7790895067549,21.2,129,3060,1
7622300868420,0,0,0,1
7791520007855,46.8,23,72,1
7509552910551,111,13,24,1
7798109281200,88,15,72,1
7798080811694,0,0,0,1
7790365013472,0,0,0,1
14100085508,100,24,0,1
7791620001173,29.99,-62,0,1
7792900807522,133,23,96,1
7796020001112,0,0,0,1
7791058010754,0,0,0,1
7790150437742,16.8,22,3200,1
7798115660037,0,0,0,1
51000011411,104,12,24,1
7798008291331,74,9,0,1
7891150042155,72,40,336,1
7790080031195,66.9,12,0,1
309978009450,0,0,0,0
7790895641800,40.6,22,3048,1
7798067050450,11.5,4,266,1
7798152223424,7.8,193,41436,1
7790387120318,139,6,440,1
7798159715052,0,0,0,1
7790130001147,35,70,500,1
7794560000381,12,0,0,1
7790080065145,14,4,0,1
7791690000298,56.4,4,78,1
7798152220959,45,6,80,1
7509552907735,0,0,0,0
7702031714309,46.8,13,156,1
7798053651234,109,5,36,1
5412343201337,0,0,0,1
7798080811724,0,0,0,1
7891000099537,193,6,732,1
7790828104303,0,0,0,1
7793440702735,280,19,48,1
7798176000971,47.6,18,0,1
7798241530020,144,10,0,1
309972271464,0,0,0,0
7792389001978,9.8,0,0,1
7793482000615,91,0,0,1
3614220616919,90,0,0,0
7792389080300,0,0,0,1
7790649991243,0,0,552,1
7798078230162,167,20,0,1
3614220070575,247,0,0,0
7790895008979,18,13,0,1
7791664000248,62,10,240,1
7791014001536,33.3,20,5160,1
7796373002705,58,13,36,1
7790040316508,0,0,0,1
7791130029414,19.9,16,576,1
7791019000060,23.91,55,2376,1
7798096056256,30,4,288,1
7790070032669,69,207,2420,1
7798033338049,29.5,685,35622,1
7798081391805,161,67,0,1
4005900120250,58,36,72,1
7790520006660,80,-2,66,1
7798159715793,24.63,51,1620,1
7790895010545,36.45,6,0,1
7793350000242,92,0,678,1
7790036005508,20.59,0,0,1
77921932,16,199,1980,1
7891024316207,78,18,2052,1
7798085680103,29.77,12,96,1
8000350002244,0,0,0,1
70942914147,79,1,24,1
7790895010712,18,27,0,1
7791905002499,97.5,1,0,1
7791241000692,9.9,0,0,1
7798066030736,0,0,0,1
7798161720655,83,0,0,1
7798090320704,80,14,120,1
7795699000266,0,0,0,1
7791293033747,124,6,132,1
4005808881512,163,3,48,1
7794640171703,95,28,912,1
8005110172038,108,11,24,1
7795933204016,98,258,4416,1
7790590000797,85,0,0,1
7798053332010,0,0,0,1
7506195120347,90,199,354,1
7791720002711,79,13,108,1
7790080038316,29.9,0,0,1
7798109282955,0,0,12,1
7509552910537,109,5,0,1
7791664000224,56,28,594,1
7798159716790,51,22,48,1
8004323413402,79,26,60,1
7790895008603,50,15,0,1
7791254113716,47,18,20,1
7790045001621,30,4,2160,1
7622300853501,17,113,1380,1
7793123160012,0,0,0,1
7794440000104,13,55,1152,1
7791969006082,19.9,6,5940,1
7798152229952,29.77,49,10176,1
7790084006007,43,0,0,1
7790360024695,117,36,0,1
7790040314009,6.7,106,25960,1
7798181510236,26,21,342,1
7790900016043,88.1,6,12,1
7794450090959,125,15,564,1
7798148290430,24,30,384,1
7793123160029,0,0,0,1
7798080520657,130,13,0,1
7790130000744,37.5,16,24,1
7790260013195,81,10,6,1
80052487,29,56,0,1
7794710010116,30,9,12,1
7793482000264,91,0,0,1
7791520003178,42,23,108,1
7500435023313,25.7,20,3588,1
78923454,37.5,7,26268,1
7798104282332,280,6,0,1
7790387021523,45.8,11,162,1
7793890033014,60,11,0,0
7790202000627,50,17,336,1
7790387015508,54.59,223,24138,1
7791019000121,50.5,20,960,1
21000615315,110,0,0,1
3014260279264,36.8,13,1152,1
7506339343717,37.73,-15,2304,1
7798159716097,19,411,6525,1
7798048720044,0,0,0,1
7790520018076,87,23,336,1
7798185278750,10.5,1,1020,1
79400052919,143,13,360,1
7790742121004,23.91,33,0,1
4015400637608,102,30,828,1
7791200000527,149,8,3360,1
8003240060195,134,0,0,1
7798116162028,0,0,0,1
3614220616902,90,0,0,0
7797330004398,65,12,60,1
7791058002452,0,0,0,1
7791293030401,43.56,10,3136,1
7798224210222,35,34,0,1
7790990992654,171,15,412,1
70942000307,60,8,48,1
7792798007837,168,1,0,1
7794450000187,167,11,0,1
7790360720382,9.3,480,108600,1
7790770004027,40,16,110,1
726669007357,130,12,108,1
7790971001917,0,0,0,1
7790170914759,8.9,15,6080,1
7790080065121,15,16,0,1
7793253000370,20,38,3600,1
7798152228573,116.79,4,153,1
7798004240036,24,44,5260,1
7501059273269,169.99,37,363,1
7798024290288,7.9,69,3600,1
7798159715755,25,68,19020,1
7798159719036,47,11,48,1
7790522002325,48.9,0,0,1
7798096056232,26,3,0,1
7702031900542,54,24,208,1
7006308729127,121,3,42,1
7798079230659,26.3,11,0,1
7790613070561,0,0,16,1
7798062541946,37.1,478,1020,1
7792900809007,40.7,20,1848,1
7790740507893,62,10,348,1
7790740502454,44.8,18,648,1
7790033208032,0,0,0,0
7794520441124,30.99,40,1072,1
5012874173044,0,0,0,0
7797330004299,94,5,0,1
7798179860039,40,0,0,1
7793100130106,42.4,62,4848,1
7790895010071,20,8,0,1
7791290009455,73,10,2104,1
7790580110291,38,39,1536,1
7798141717453,13.9,-16,1409520,1
7798073134038,40.44,18,648,1
7798104307905,84,18,40,1
7790387113211,43,21,390,1
7791293023441,18,46,4896,1
8001876071035,0,0,0,1
7791708001378,18,36,0,1
7790272005553,22,33,2136,1
7798152223448,16.9,27,3888,1
7798108253529,181,18,0,1
7798090320315,155,12,24,1
7702018652372,23.48,75,9588,1
7791337610248,34.8,28,0,1
7794640600920,52,15,168,1
7791476005974,17.28,35,1584,1
7899706119924,110.79,15,36,1
7791254122718,20,11,0,1
7791241961047,8.5,0,0,1
7790550017391,115,0,0,1
7793100120282,47.3,57,2112,1
77934499,23,126,144,1
7791540045196,43.8,23,1140,1
7798108830249,88.2,440,804,1
7798062542899,20.1,-2,36,1
7798105510083,32,22,0,1
7793360801709,31.6,0,0,1
7798159719975,74,8,804,1
7793253170615,46,13,84,1
7798060850026,27.9,8,0,1
7798080811748,0,0,0,1
7501080111127,167,0,36,1
7790828103412,0,0,0,1
7791019170305,44.71,37,1008,1
7791520007893,46.8,15,48,1
7798180960483,84,18,0,1
7791905001591,17.9,10,0,1
309976593715,90,3,48,1
7791130052801,59,9,504,1
7790036008035,19.57,0,0,1
7791290007536,23,53,5520,1
381371015030,76,15,72,1
7798141715527,146,37,0,1
7622210657909,14,0,0,1
7898587765312,0,0,0,0
7791293033112,109,10,132,1
7791293027722,27.82,25,10788,1
7790577008570,120,11,42,1
7790499000584,33,27,216,1
7790036130026,25,0,150,1
70330703469,24.98,29,384,1
7506339337525,64,82,1800,1
8001876020026,210,16,36,1
7790093128080,330.6,14,6,1
7798008293816,73,12,12,1
7792180004789,29,18,324,1
7798031470031,49,15,0,1
7790033207882,0,0,0,0
7798108347228,20.8,16,180,1
7790480008766,16,59,4584,1
7798159718695,70,18,60,1
7798224210239,40,23,0,1
7798159719425,99,14,84,1
7790236001478,48,32,0,1
3600530422876,0,0,0,0
7790163050716,0,0,12,1
7790957000668,14.5,51,1968,1
7790580112943,0,0,0,1
7500435020107,48.4,12,480,1
7792900092805,8.31,51,2820,1
7805010002630,91,21,12,1
7798089150015,0,0,0,1
7790380002659,0,0,12,1
7797942000900,132,13,1428,1
80686006060,605,16,12,1
7793755000069,0,0,0,1
3607343508964,44,16,48,1
7791337531567,14.13,39,0,1
7792319065261,79,5,0,1
7794626008269,146,12,485,1
7506309898889,64,12,444,1
77990112,0,0,2076,1
7790577002189,206,6,66,1
7790580168308,13.5,28,360,1
7794910056556,8.3,13,9765,1
7790520017543,49,51,1452,1
7506295307747,125,12,750,1
7790380004882,33,35,216,1
7790895001451,39.99,6090,10328,1
7795711002353,0,0,0,1
7790805120104,180,9,0,1
7899026476875,0,0,0,0
7790580103422,26.6,93,1040,1
7500435110365,229,21,1808,1
7792730020672,45,44,300,1
7790272006772,107,11,120,1
38000846755,28.1,15,4644,1
7798179490144,35,0,1470,0
7792590001903,18.5,0,24,1
7790900004989,36.9,0,48,1
7793306000227,57,25,0,1
7798099592966,104,6,60,1
7613032996284,150,0,0,1
7791905003496,32.5,15,920,1
7613035799509,162,24,0,1
7798159713911,37,31,4488,1
7790900016678,79.83,24,552,1
7794000595316,0,0,0,1
7798191490023,51,18,75,1
7899706115025,110.79,17,114,1
7790463000039,70,21,636,1
4005808257607,36.5,35,288,1
7790387610109,115,8,290,1
7790742112040,16,107,0,1
7790742128201,15.5,319,0,1
7790950130690,16.7,48,5496,1
7790990587348,10.6,111,648,1
309975564402,0,0,0,0
7798159560539,114,31,0,1
7790036004945,14,34,5680,1
7798159717667,33.6,33,36,1
7798034860020,0,0,0,1
7790036004921,154,10,0,1
7798113151629,23.7,31,20,1
7791290013582,21.17,62,14712,1
2644546000001,0,0,0,1
7790150255025,23,12,696,1
8076802085981,73,0,0,1
7792652000011,0,0,0,1
7300400118101,0,0,204,1
7792389042575,0,0,0,1
7798180960186,56,0,0,1
7790550001260,514,0,0,1
7790150536254,22.5,20,1160,1
4005808352630,61,191,120,1
7790250044284,90.5,22,1872,1
7509546056913,50,0,1032,1
7790127001457,57,9,60,1
7796425000031,122,15,156,1
7798152220133,120,7,60,1
7793913000504,15.5,2,2380,1
7790040003606,15.3,158,11648,1
7790577002141,206,17,156,1
7791720002049,25.52,0,810,1
7798062543193,28,15,66,1
7798141714827,31.52,36,864,1
7792900009377,97,12,228,1
7794626009235,85,0,120,1
7798165590216,190,0,0,1
7790040385900,29,0,0,1
7790097000337,0,0,15,1
7798159715663,3.7,39,12528,1
7791293030708,40.6,21,4140,1
7790070318756,25.29,116,5400,1
7798144510068,22.7,0,0,1
7793147001674,220,34,0,1
7791728000535,179.9,20,78,1
7791826000673,0,0,0,1
7793940448003,20.19,292,0,1
7791290012950,198,5,534,1
7790895640469,0,0,0,1
7798135420086,0,0,0,1
7791843009475,67,8,354,1
7798053651319,0,0,12,1
7798135760304,0,0,0,1
7790189041149,36.6,1,216,1
7797942002065,197,12,942,1
7790040258105,44,0,48,1
7798152225817,63,17,12,1
7791337009905,20,153,0,1
7790070318879,33,16,4440,1
7797906001547,156,1,240,1
7794000792586,10.4,35,11520,1
7798079230161,22.3,20,900,1
7702027430688,61,20,120,1
7790416066839,34.4,42,2736,1
7891000108819,163,24,60,1
7798214891929,104,3,0,0
8004323113630,79,21,140,1
7790580112349,54,0,128,1
7791843008997,90,19,6,1
7791620009834,62,9,0,1
7794612065917,0,0,0,1
7790070410726,15.79,261,11112,1
7790360024022,56,308,0,1
4005808837502,42,27,264,1
7500435012157,78.19,170,3264,1
7790070960719,42.2,36,2784,1
7798052363503,0,0,0,1
3607342578913,0,0,0,0
7794580000248,0,0,0,1
7794000000599,41.99,22,168,1
8076810500483,0,0,0,1
7790070030962,149,54,0,1
7798181510199,29,29,480,1
7891000105450,19.86,86,9600,1
7798038152381,52,19,360,1
7790470080222,96,12,774,1
7791290011717,47.4,141,1056,1
7798159716325,43,9,612,1
7798033337455,43,46,14650,1
7790036000367,26.29,15,3388,1
41554408744,0,0,0,0
7790036000060,21,1,0,1
7798131060231,70,14,0,1
7798195940166,34,9,32,1
7791290007352,115,9,204,1
7798128410063,51,10,0,1
3607349612689,0,0,0,0
7790060027033,122,7,1536,1
7790580619619,9.8,0,0,1
7798082000485,20,4,0,1
7790315058195,18.5,3,0,1
7506306241152,52,170,24732,1
7798116190861,318,13,0,1
7798111008697,0,0,2580,1
7794560000053,10,0,0,1
7790130001574,0,0,4,1
7791290013681,154,0,0,0
7791476004021,13.2,9,40,1
7798175711021,350,0,0,0
7891150025950,82,19,156,1
72600008298,80,0,144,1
7791885005336,366,0,60,1
7798181510267,39,42,324,1
7790260002236,98,15,0,1
7790070960702,16.7,153,1152,1
7790990587386,10.6,41,4374,1
7794000598485,32.4,66,7536,1
19582411104,50,0,0,1
7798176000407,237.99,0,0,1
7791293034454,42,39,108,1
7798101262511,16.6,85,3222,1
7500435012409,146,11,210,1
7790010959780,40.9,20,336,1
7790080040319,21.9,0,0,1
7790040932609,36.89,364,4524,1
7790971002204,0,0,0,1
7790040455405,12.5,22,0,1
7798141713950,23,10,126,1
8000350004699,197,8,8,1
7798162490397,189,8,0,1
7790080068498,21.8,16,0,1
8034042670756,0,0,0,1
7790580214104,165,9,30,1
7791293026022,16.2,78,1080,1
7798175712721,67,21,204,1
7793360791703,18.5,15,0,1
7791728001259,179.9,6,0,1
7790503000111,0,0,1866,1
7791813423522,36,1178,9056,1
7798141714643,17,4,0,1
7791130683883,120,12,1623,1
7798111007843,26.4,31,8628,1
7500435014342,31.2,48,2412,1
7798141715220,29,19,48,1
7791130001205,67,90,2892,1
7791688700100,68,15,1250,1
3272460120490,62,0,3492,1
7791728002218,122,13,150,1
7798152221505,35,15,0,1
7791293029504,46.45,260,4080,1
7795323002437,351.64,26,0,1
7790975017853,95,9,78,1
7792184000022,32,19,84,1
2658395000006,0,0,0,1
7790990990117,69,10,714,1
7790895010699,27,4,0,1
7793306000432,120,21,372,1
7791680101905,118,13,99,1
7791620000367,49.9,15,0,1
7798159717025,17.91,18,1344,1
7794806000038,67,28,0,1
7793412000104,0,0,0,1
7793100141898,61,16,192,1
7798136451041,600,6,0,1
77927361,11,872,3510,1
7898587762007,96,15,468,1
7790130000270,15.9,16,588,1
7798038152831,49,14,4480,1
7791019171715,35,11,154,1
7790520009036,52.25,16,1896,1
7790045000846,19,18,1368,1
7792389080171,0,0,0,1
7790250044277,90.5,13,762,1
7790040314108,6.7,59,4440,1
7790080040302,21.9,2,0,1
7794626006616,200,95,684,1
7790380005438,41,18,360,1
7798033332610,18.5,21,4920,1
7798116250084,0,0,0,1
7790710000195,41.6,15,156,1
7791708001279,0,0,0,1
7798108348850,41.6,24,48,1
7791130052795,59,32,240,1
7798176000421,177.6,11,0,1
4005900072757,46,15,220,1
7790580746612,22,142,3960,1
7790263111171,13,21,342,1
7794626006388,32.3,58,10440,1
7790950112917,103.95,16,180,1
7790250044208,44,0,0,1
7798181510045,60,10,432,1
7790072000147,50,10,486,1
7798033338452,30.8,58,1020,1
7790470050454,96,15,132,1
8033102690055,0,0,24,1
7792590003167,18,34,540,1
7790080015119,54.67,1,0,1
7790490000118,60,14,30,1
7794533000028,0,0,0,1
4005900288066,88,22,36,1
7794990879762,36,39,0,1
7790895006555,12.6,0,0,1
7794820011454,8.26,20,0,1
7798184230056,0,0,672,1
7798108345606,16.92,24,5060,1
7501078284956,85.6,15,36,1
7796373002378,59,32,150,1
7798099385391,76,2,0,1
7500435120265,51,3,180,1
7794820012567,18.28,23,0,1
7500435105873,48.7,10,1236,1
3607345266190,44,16,144,1
7891010037185,69,22,168,1
309975564358,0,0,0,0
7797906001004,78,592,11826,1
7790895068096,40,1843,6150,1
7791250001727,179,19,6,1
7509546000305,58,19,12,1
7509552628708,103,7,48,1
7793522000742,88,12,378,1
7790070317469,55,78,2976,1
7798111008727,29,19,384,1
7790290000233,32.5,17,492,1
7790828104228,52.45,11,288,1
5410976826019,0,0,0,1
7796020000665,156,16,660,1
7798128560706,37,4,24,1
7791130002332,128,10,30,1
7790895000201,12,6,0,1
7794000959903,20.89,30,1440,1
7891010604950,48.1,31,1760,1
7798109152272,145,8,0,1
41554254112,0,0,0,0
7791293032344,43,40,1620,1
7500435016698,66,17,660,1
7790150425183,69,61,360,1
7790365013021,0,0,0,1
7791200000220,79,17,0,1
7798157740100,38,3,912,1
7790407031556,35.75,110,7716,1
7791720002148,16,32,1072,1
7794000598492,32.4,184,24840,1
7792798007387,27,1850,89526,1
7790580111229,180,13,684,1
7791254186017,28.6,54,3720,1
7506309839141,61,16,132,1
7791720003374,34,22,10430,1
7792840003930,29,41,144,1
7790150100752,56,24,4206,1
7613034991386,124,15,500,1
7798062543896,32.47,5,18,1
7790415127975,71,0,0,1
7790742144102,31.2,133,0,1
7790580327613,15.5,503,1080,1
7500435115940,53,24,48,1
7791250001680,179,17,60,1
7501017004683,0,0,0,1
7792129003316,51,4,0,1
7791130001601,91,14,24,1
7790080015102,99,0,0,1
7790263110662,28,4,12,1
7790377000514,68,27,12,1
7891010669843,20.46,72,1008,1
7798224210017,40,24,0,1
7793890001174,19.9,0,0,1
7798026792124,82.8,12,0,1
7791337965614,36.99,89,0,1
7798159714048,37,6,384,1
7791969850616,40.37,13,792,1
7794450088468,149,10,6,1
7891010009250,99,16,150,1
78924352,36,31,384,1
7792798172269,0,0,318,1
7798141711147,105,10,36,1
7792900000336,45,0,360,1
7798027510024,0,0,0,1
7791085001886,0,0,0,1
7798159240455,127,14,0,1
7798152221857,40,156,52848,0
7791254053791,0,0,0,1
7790163053014,0,0,12,1
7751493005760,253,14,192,1
77956699,15.4,0,-4212,1
7790272000541,202,13,18,1
7790070960528,16.7,118,1680,1
7794940000857,48.31,44,1068,1
7798109280982,37.6,14,12,1
7791200000664,84,2,0,1
5410976981015,0,0,0,1
7798108345774,45,12,1764,1
7790770002337,53,13,1860,1
7798141710195,35,-1,0,1
7509552914566,83,4,168,1
7798021960016,0,0,0,1
7790740507718,66,8,675,1
7794640170959,61,0,1692,1
7790895010460,20,15,0,1
40232779077,0,0,0,1
7798052360465,0,0,0,1
7793253001018,22.5,1,4500,1
7792860008830,94,0,24,1
726669007470,85.6,19,0,1
7798148290096,45.7,17,48,1
7501056340117,64,14,36,1
7798082000492,39.9,11,48,1
7792900009384,97,10,240,1
7791675901480,22,22,288,1
7790499000577,33,27,96,1
7792184003092,33.3,17,784,1
77922687,0,0,0,1
7797942005523,79,64,1254,1
7798066550050,369.9,13,0,1
7791971000054,0,0,0,1
7798034860068,0,0,0,1
7798022410275,27.5,15,456,1
7791476025002,11.88,10,2800,1
7798008293540,85,0,0,1
7622300834562,54.49,100,6800,1
7790084000449,13,0,0,1
7896624202714,11,0,0,1
7798062543155,24.45,-2,36,1
7790989003118,48,11,0,1
7798033331224,70,93,100524,1
7793964000096,12,0,0,1
7791290008007,21,123,5868,1
7702010130342,67,4,252,1
7794000960251,41,121,2952,1
7798108343121,21,27,48,1
7790580107635,47.9,54,10752,1
7793253002190,29.33,8,594,1
7790639002348,0,0,0,1
7791290012431,107.41,15,256,1
7790770002887,53,34,1320,1
7798113300058,0,0,0,1
7792710006153,16,0,0,1
7702031604143,67,27,144,1
7791176218834,9.4,0,0,1
7798159715236,18,35,288,1
7790130001956,48,20,36,1
7792410000901,108.05,7,582,1
7791843009000,90,20,6,1
7798159240271,102,12,48,1
7500435113854,69,0,72,1
7792550700471,13,0,24,1
7790040659605,0,0,21,1
7791337303065,32.49,173,0,1
7702425533615,40,14,972,1
7790150556337,16,20,1200,1
7798141710706,19,7,0,1
7793253110413,36,12,288,1
7790975194417,510,8,0,1
7797906000199,96,6,0,1
7790524000572,60,27,60,1
7798159330033,104,0,0,1
7790703000058,75,16,0,1
7790387021547,45.8,15,834,1
7791675001029,147,13,96,1
7501007499758,24,27,216,1
5410976983019,0,0,0,1
7791813424000,58,68,96,1
7790971000163,0,0,0,1
7791130002301,51,19,72,1
7791620001104,29.99,32,4056,1
7891528005072,25,0,0,1
7790580697303,20.5,55,2184,1
7798191490115,75,20,25,1
7500435113571,167,4,324,1
