EAN,Sales Price,Qty at Store,Qty at DC,in assortment
3607343508964,44,10,48,1
7792640004519,114,12,48,1
7798171570608,92,11,1220,1
7798148290584,24,31,1104,1
7794068001057,84,9,72,1
7791290008458,32.85,24,8016,1
7798161720549,56,0,0,1
4005900189813,111,17,6,1
7622300840273,59.99,277,11360,1
7798061190022,168,21,0,1
5013111000871,0,0,0,1
7622300871857,12.5,4,144,1
7791337011304,56.68,114,0,1
7790828104167,52.45,8,168,1
7790150310212,36,17,1120,1
7793440000251,149,29,3474,1
7790070318114,36.89,302,17180,1
309975564457,0,0,0,0
72600007130,88,24,0,1
7509546066486,116,0,0,1
7792129002708,83,8,1038,1
7899026487093,76,10,66,1
7790375266356,217,10,8,1
7794450024046,280,6,0,1
7798159717728,39,14,120,1
7793253099077,52,12,624,1
7797634000102,0,0,0,1
7506309898872,0,0,0,0
7791676000014,44,14,1560,1
7798159714642,78.29,10,45200,1
7795323002246,16.9,30,930,1
7790070228116,67,14,300,1
7791293034041,124,12,72,1
7891035160004,0,0,364,1
7501056330293,79,17,240,1
7791728002751,85,4,0,1
7790503198474,25,369,10000,1
7790580983307,19.8,61,10368,1
5000267107776,1339,11,492,1
7792640002744,114,20,84,1
7791293025223,31,15,564,1
7790520986825,66,9,888,1
7790070228130,89,27,615,1
7798039590182,198,5,0,1
7798048730449,0,0,0,1
7790975194431,460,15,0,1
2910177700000,0,0,0,1
7791130146883,47,6,84,1
7791293031521,71,14,12,1
7790990587003,20.2,33,2765,1
7798089550044,42,0,0,1
7791293027234,0,0,0,1
7790895010484,20,9,0,1
7792410008228,84,16,30,1
4005808890590,46,17,552,1
7898587765268,0,0,0,0
7791250001857,176,18,0,1
3600530254828,0,0,0,0
7791176021250,12,0,0,1
7791058002209,0,0,0,1
7790520009302,12.5,112,7176,1
7798062543735,24.45,9,24,1
7790097000030,111,0,0,1
7790670050667,208.77,36,5724,1
7790828102071,20.1,2,180,1
7792900009223,13.64,29,2370,1
7798120330017,82,10,162,1
7790070411976,72,51,720,1
7790084004270,10,0,0,1
7790036105123,25,18,12,1
7790416640374,0,0,0,0
7790828103412,19,21,0,1
7798159716325,43,22,612,1
7790407031556,38.6,96,7716,1
7790080067910,16.46,8,0,1
7790580110611,52,39,1728,1
7790704070340,84,0,0,1
7312040150755,489.8,15,0,1
4005808305964,43.9,24,792,1
4005800137068,53,32,168,1
7790606026902,0,0,0,1
7798179490090,35,0,1470,0
7622300872212,19,36,180,1
3607343509213,48.6,-1,72,1
7506295383154,83,22,960,1
7798113300027,0,0,960,1
309972271433,0,0,0,0
7790613000667,52,1,144,1
7790773008657,23,25,9024,1
7793147001261,30,52,0,1
7791249020111,83,263,0,1
7794000655119,0,0,0,1
7798068480393,160,1,6,1
7794440005345,47,14,120,1
7790950133400,37.5,93,1368,1
7790639001365,21.79,0,0,1
7790339000798,94,26,0,1
7797330102971,22,9,252,1
8033813740315,0,0,0,1
7506339384147,299,15,1804,1
7798100460215,34,24,0,1
7792319003188,110,9,0,1
3608580756545,0,0,0,1
7796039001905,0,0,0,1
7792319968975,222,6,12,1
5011053003325,8.99,221,1600,1
7798128560676,30,6,48,1
7790139003609,58,12,624,1
39047001152,0,0,0,1
7798159716752,112,13,0,1
5000267014005,519,7,0,1
7501056346164,48,8,36,1
7790240094480,170.63,8,18,1
7791290013452,91.3,158,4752,1
7797330104968,63,0,0,1
7790950133301,30.5,44,3420,1
7793450000739,0,0,0,1
7792900638119,67,0,2,1
7790070030962,149,42,0,1
7797570005025,0,0,0,1
7790040374409,20.8,21,150,1
7791337918009,0,1,0,0
7791241001651,26,0,0,1
4100770005550,0,0,0,1
7798159718374,19.5,21,5760,1
7791293030722,39.93,10,264,1
7798128001711,270,0,0,1
7798045213112,0,0,0,0
7798090851901,0,0,0,1
7798152223387,0,0,12680,1
7790080068474,21.8,0,0,1
7791905003281,76.9,0,0,1
7791130683883,120,6,1623,1
7793620003386,30.2,32,1920,1
7798080521272,66,12,276,1
7790580103385,15.5,114,0,1
7790244001385,40.3,23,0,1
7795184983708,19.5,44,648,1
7798153810494,20.59,53,144,1
7792640001037,114,6,132,1
7790272000053,119,12,300,1
4000417700001,0,0,30,1
7793126001497,91,6,12,1
7899026432864,0,0,0,0
7792900009377,97,21,228,1
7791293029719,46.45,540,5844,1
7791866000480,17,26,1560,1
7790520018076,87,15,336,1
7798004720088,10.88,0,0,1
7794820012413,18.78,35,0,1
7790080026542,28,7,0,1
7506339337525,64,58,1800,1
7793100141218,100,10,108,1
7793680001742,90,19,36,1
7790250044314,167,15,321,1
4053400279589,0,0,0,1
7790580109646,15.5,96,128,1
7792360072461,11,72,1728,1
7790520017949,89,22,294,1
7790080040920,8.56,23,0,1
7792756010015,263,10,6,1
7790580601300,184,11,6,1
7796733000532,105,0,0,0
41554238747,0,0,0,0
7791293033365,42,12,828,1
7794520441308,66,10,1220,1
7790036948317,19.5,0,29760,1
7790070411525,51.59,11,168,1
7793126000629,100,8,0,1
5706636554522,129,24,0,1
7798048720396,0,0,38960,1
7798085680141,39.99,66,10224,1
7790703002274,65,10,0,1
8435124854581,35,0,0,1
7790360964496,14.5,25,0,1
7506339334357,0,0,20040,1
7798116660098,390,6,0,1
7792380000406,0,0,0,1
77939234,11.5,37,5088,1
7792504000237,31,11,24,1
7798152224568,55,20,1140,1
7790163050136,0,0,0,1
7798108346429,41.6,26,96,1
7793750000293,0,0,0,1
7790070030955,92,22,2640,1
7791290012462,28.17,33,1236,1
7793008006527,94,23,12,1
7790202000580,39.5,84,336,1
7794000598461,32.99,159,18456,1
41554466157,0,0,0,0
7792389079373,0,0,0,1
7790900004767,58.9,50,900,1
7793350000525,70,6,36,1
7790613000827,63,4,24,1
7798138970038,91,0,20,1
7790150396162,22,10,3084,1
7790071090415,30,22,252,1
7798111008079,62,27,2088,1
7792197001047,27.2,13,7950,1
41554441284,0,0,0,0
7793440703152,107.49,14,678,1
7792900000268,12.5,4,270,1
7796373000169,61,6,0,1
7792319003164,110,14,6,1
7798141710706,19,10,0,1
7790580111564,4.5,243,66528,1
7790033213326,0,0,0,0
7501059350571,30,0,468,1
7798152220881,85,12,72,1
7622210649225,31.4,854,24500,1
7891010618339,42,19,108,1
7790036000343,21.49,0,1992,1
7792170000777,23,13,0,1
7791293029740,46.45,21,36,1
7790550017728,278,0,0,1
7798080520558,130,5,60,1
27000500071,0,0,0,1
7793350000136,49,12,324,1
7790773008336,51,29,496,1
7622300724368,14.9,114,3240,1
7506309863283,47.3,5,456,1
7790520017970,99,0,0,1
7790770002313,18.2,34,600,1
309976593579,90,12,78,1
7790315001085,40,0,0,1
7791560074244,381.55,8,0,1
7790520015617,28.6,133,2376,1
7791720002292,9.3,30,0,1
7792389000070,0,0,0,1
7790503008667,34,15,120,1
7794000960480,64,18,864,1
7790577040020,379,6,0,1
7792640000313,114,14,216,1
7791813423584,35.5,22,16,1
7790240041477,170.93,20,18,1
7790895641220,25.6,16,0,1
7798045213914,171,0,0,0
7798030690027,0,0,0,1
7790045000907,14.63,48,12928,1
7613032596668,190,0,0,1
7798159715793,24.63,73,1620,1
7798146130363,38,15,225,1
7790123001109,10.9,1654,74568,1
7791720002223,62,10,1760,1
7793046007364,44.99,16,6,1
7798033333679,26.78,11,4932,1
7790387010152,34,11,2584,1
7794533000080,0,0,0,1
7794626007644,169,6,225,1
7790387711837,13.09,7,5364,1
7791293031712,15,49,216,1
7798053332010,0,0,0,1
7790828102262,102,11,3,1
7791241961078,8.5,0,0,1
7791130002240,27,48,3300,1
7805010003484,118,0,0,0
8410793282934,0,0,0,1
7798109282979,0,0,0,1
7794990879847,98,3,0,1
7790387013443,85,11,1540,1
7500435020305,49.1,12,1164,1
7790310006894,52,22,119,1
7792931000022,18.8,60,3138,1
7790033206984,0,0,0,0
7791290011779,155.79,5,768,1
7622210649263,31.2,36,1536,1
7613034303363,0,0,0,1
7790150565445,56,20,1350,1
7793440001999,190,14,36,1
7798131060750,65,3,84,1
7791290010543,145.99,20,3320,1
7790097000771,37,0,0,1
7791070000405,38,10,744,1
7792143500594,49,24,0,1
8711406129777,0,0,12,1
7501080111431,175,23,24,1
7790360720382,9.3,562,108600,1
7793253184568,42,25,0,1
7790064003903,33,20,-90,1
7791540047855,125,14,786,1
7798154950298,0,0,6,1
7792900000237,34,0,0,1
7790470050454,96,7,132,1
7798112440403,122,0,0,1
7790036001470,87.75,12,36,1
7798127480111,88,13,36,1
7790580388317,0,0,0,1
7790158021509,46.2,10,888,1
7792798006199,48.59,478,22056,1
5010262075017,175,12,24,1
3600530348244,0,0,0,0
7798119110033,145,4,0,1
7792319677280,103,11,0,1
7791672002012,33,20,2760,1
7790040377707,11.2,49,6776,1
7790895003868,15,20,924,1
7790971001368,0,0,0,1
7795165000080,57,10,0,1
7790310003251,16,21,30,1
7791905003595,66.9,0,6,1
7791905000037,23.31,0,16,1
7790520014467,28.6,17,1566,1
7790040720503,15,0,0,1
3607347411536,34,21,36,1
7790130000706,103,24,12,1
7790580107475,0,0,72,1
7793451000264,17,18,1044,1
7798108345804,40,68,5160,1
7798159713393,40.52,15,48,1
7790150080115,67.1,32,5900,1
71603002234,27,13,450,1
7793253001353,17.99,53,22380,1
7790704167644,83,18,642,1
7794560000381,12,0,0,1
7791293033822,91.3,13,0,1
7790070032669,69,171,2420,1
7790895064135,12.6,0,0,1
7798151770189,0,0,0,1
7798141710164,26,17,396,1
7891010501105,47,1,336,1
7790975000213,240,11,108,1
7791293030777,50.49,486,3516,1
7793412000074,0,0,0,1
7791290011700,0,0,0,1
7791905002529,31.5,0,3192,1
7798033333907,30,2267,1056240,1
7790717150510,79,15,12,1
7791728002409,252,9,6,1
7502247331549,33,22,920,1
7790189000177,179,16,300,1
22400000657,35,14,156,1
7790097000016,111,0,0,1
7794000598171,19.6,45,820,1
7798113300478,0,0,0,1
7798051300080,281,3,1014,1
7790950133257,30.5,34,4500,1
2899909000000,9.51,5584940.02,0,1
7790520015051,83,1,0,1
7891010718909,65,7,84,1
7791905003533,66.9,0,918,1
7790580178208,91,8,1330,1
7790070960535,42.5,30,2832,1
7791293030845,50.49,484,2460,1
7791130002431,151,21,492,1
7798108830201,88.2,12,654,1
7793100141201,67,24,2448,1
7798159714444,27.49,27,20,1
7790272000855,41.6,11,12,1
7798092000048,16,0,0,1
7891150044616,115,0,0,1
7792180008657,47,16,1152,1
5014271350424,97,31,168,1
8076810500605,0,0,48,1
7792280000087,38,16,276,1
7790950127010,81.75,11,66,1
7794080001523,54,0,0,1
7790060030170,130,20,432,1
7790263110808,14,28,1488,1
7790950134728,29.7,6,792,1
7790314055393,73.22,6,36,1
7794626007170,39.95,79,9330,1
7891010692292,26.2,15,132,1
7798159718343,80,22,1020,1
7790080015133,52.47,1,0,1
7501058753441,33,40,864,1
7798000282023,85,12,6,1
7790957000033,39.99,23,810,1
7790070960498,42.5,45,4464,1
7798253780024,33,0,0,1
7798224210093,38,29,24,1
4005808315109,64.6,6,588,1
7794440003242,15.9,9,288,1
7790522012188,21.5,284,2820,1
7798113300300,0,0,0,1
7790580110598,28,0,0,1
7790045823872,20,17,252,1
7622300829643,18.19,122,16740,1
3083680994026,55,9,0,1
7798110120116,92,26,0,1
7792180006455,24,0,12,1
7798159711771,110,7,708,1
7798161720945,94,0,0,1
7500435108041,151,18,1422,1
7798159717780,7.4,20,7380,1
7795917009972,77.99,0,0,1
7794520025638,44,23,234,1
7790639002690,0,0,0,1
7793482000097,0,0,0,1
7501086454181,42.8,35,576,1
7506309845050,146,31,60,1
7793253170622,46,11,228,1
7790040929609,28.49,994,18585,1
7790703168161,71,24,0,1
61314000056,43,14,0,1
7798033337288,11.5,171,63090,1
7798176000971,47.6,15,0,1
7790950128444,33.85,28,5100,1
30079847,0,0,0,0
7798224210239,40,26,0,1
7793253000912,41,7,544,1
7796989008726,62,50,0,1
7795930000475,16.5,1,0,1
7790580387006,8.8,52,1536,1
7501032911331,90,10,534,1
7509552910568,109,15,0,1
7790520009517,72,202,3648,1
7791337102118,25.49,27,0,1
7798147060218,0,0,0,1
7790387001792,38.9,14,978,1
7791293034959,72,0,12,1
7798159712440,32,8,1944,1
7798159714949,13,25,2016,1
7798159717537,27,260,166630,1
7790263111072,14.99,21,150,1
7798141713912,21,6,114,1
7793253002183,29.33,9,1368,1
7792319677990,166,18,0,1
7798105510120,0,0,0,1
7790070411778,45,18,3130,1
7790895641183,16,55,4140,1
7791885003998,294,0,84,1
7791540042706,61,96,48180,1
7798104971786,56,30,60,1
7794640666025,44.5,14,120,1
7791560115107,262.9,11,54,1
7798082000225,56,10,27,1
7791520003079,26,30,0,1
8003012000039,703,3,0,1
7798090320704,0,0,120,1
7792170000432,13.99,60,60,1
3614220070605,247,0,0,0
7792640001808,136,24,228,1
4005808319695,72.75,140,606,1
7791913001040,0,0,240,1
7790681000354,33,22,1970,1
7790580106935,93,16,36,1
7891010032241,43.4,12,672,1
7806500774662,139,17,72,1
7794000792272,37,1,0,1
51000000071,0,0,1440,1
7790150531129,14,31,3700,1
7801810712830,100,31,2600,1
7790130001574,0,0,4,1
7796373002293,16.99,29,510,1
5011013930081,468,11,120,1
7798067050061,22.5,10,105,1
7798062544473,40,0,0,1
7509552800210,154,9,624,1
7790387010602,52,19,1512,1
4005808919833,23,8,312,1
7790080015140,52.47,8,0,1
7794000598553,32.99,89,36768,1
7798044820137,92,0,0,1
7792378001729,59,25,624,1
8410793333179,0,0,0,1
7791130189668,55,12,24,1
7798074860233,115,30,672,1
7798043064259,0,0,0,1
7509546061160,45,25,504,1
3165440007082,112,14,132,1
7792360072539,28.6,0,0,1
7791708001583,47,13,36,1
3014260802189,33,19,792,1
7506306241183,52,278,7356,1
7790499000447,0,0,48,1
7798141716722,19,17,50,1
8001200045053,0,0,24,1
7891024027738,62,64,504,1
7798031154450,16.5,12,3372,1
4053400001579,0,0,0,1
7798067050368,0,0,0,1
3017566810025,0,0,0,0
7792799001032,33.6,16,11354,1
7790520017512,57,6,144,1
7790990599440,17,0,0,1
7613034790156,132,10,786,1
7798159715281,48,4,576,1
7622300817749,74,23,1296,1
7790010596602,45.99,67,5664,1
7798146130622,56,28,60,1
7790070413932,8.99,20,3300,1
7791708001392,23,30,30,1
7791337682047,29.5,29,0,1
7792170000678,38.5,18,72,1
3607342551756,0,0,0,0
7797634000010,0,0,0,1
7791293034935,39.93,12,996,1
7791476009002,16.5,19,1500,1
4005808547760,101,11,168,1
7798113300058,0,0,0,1
7790520017444,59,29,51936,1
27000609040,62,0,0,1
7791540047053,157,9,48,1
7793253002220,29.33,18,750,1
7792389001077,0,0,0,1
7791290007376,109,18,1560,1
7791293035390,95.26,0,0,1
7790250054726,20.31,597,7455,1
726669007371,85.6,12,72,1
7792129001275,75,17,72,1
7798109281958,46,23,84,1
7790580471002,0,0,24,1
7790580033408,26.6,76,2160,1
7622300844967,32.7,29,1230,1
7794000599048,15.2,296,1440,1
7622300861131,2.75,268,320,1
7891024183120,40.4,48,144,1
7891000111765,52,53,1176,1
7790577001663,396,5,0,1
7791913001163,34,0,498,1
7793100141430,79,19,36,1
7798135420130,0,0,0,1
7798175711168,65,9,288,1
7793008006398,64,14,276,1
7792197001061,22.1,1,0,1
7796104001199,0,0,20,1
7790893300877,35,18,416,1
7795145000017,0,0,0,1
7793680000523,0,0,0,1
7794000596832,19.6,18,180,1
7791250001864,176,1,0,1
7613035989955,198,0,0,1
7792197004024,40.2,5,0,1
7798108347303,68,24,60,1
7790130000270,15.9,19,588,1
42096276,65,20,168,1
7758218000024,0,0,0,1
7790520017345,24.9,776,5820,1
7793253002640,27,44,1104,1
70942000260,49,15,504,1
7790742163905,53.99,50,0,1
7798109152173,89,20,12,1
7798152220959,45,9,80,1
7793890001570,32,0,0,0
7797906001035,94,338,2976,1
7793440001395,240,14,42,1
7798152224216,143.99,22,354,1
7792798007707,54,9,0,1
7794000959866,11.69,29,312,1
7790070031563,83,24,2712,1
7794000598263,19.6,44,1910,1
7790480008285,80.3,25,2574,1
7791519001338,50,24,120,1
7790097000054,111,0,0,1
3614220070575,247,0,0,0
9439002579,123,0,0,1
8001200025505,86,23,0,1
7792319676283,339,6,0,1
7790580110390,18,58,192,1
7794000598874,18.99,1807,7248,1
7793100111853,39,45,1008,1
7791293029498,46.45,9,60,1
7798152228931,51,15,24,1
7790895008146,20,71,0,1
7798159715670,3.8,211,33696,1
7790272000794,57,37,1512,1
7509552910537,109,17,0,1
7791254185591,19.9,28,9576,1
7795737000036,0,0,0,1
7793102000018,14,0,0,1
70942124256,74,10,54,1
7891150017849,65,10,144,1
7790010601986,131,14,120,1
7790272000534,120,34,36,1
7791293032023,34.8,49,4944,1
7798152229679,46,6,0,1
7798116250046,0,0,120,1
8076802085837,73,0,0,1
7798141710072,39,0,0,1
7790480000173,59,7,0,1
7798179490014,35,10,1530,0
7793100194900,68,0,0,1
7794000960633,0,0,3,1
7793522000131,47.99,26,296,1
75280025562,0,0,0,0
7792410135542,137.45,15,24,1
8002210112704,119,17,30,1
8413552045665,42.4,0,12,1
7896009419294,61,12,336,1
7790168000266,76.45,18,900,1
7791078022690,28,14,490,1
7793253001421,65,10,2148,1
7791293027746,37,8,19824,1
7790520015044,85,7,120,1
7891000114230,0,0,0,1
7798040890288,0,0,24,1
7702018326709,153,17,48,1
7790550000201,11,25,0,1
7798108830218,88.2,17,1014,1
7798080491001,0,0,0,1
7794000960251,41,38,2952,1
7796373001135,59,27,255,1
7790828104433,38.5,5,56,1
3607344011579,0,0,0,0
7791675908076,67,6,84,1
77935007,12,1,0,1
7790070318657,21.99,553,27500,1
7790040001855,17.8,0,0,1
7791519701030,79,24,168,1
7790365013649,0,0,0,1
7790520009418,80,4,273,1
7791337099081,20,417,0,1
7791130681421,44.8,27,4032,1
7509552910650,109,15,6,1
7792389000711,0,0,0,1
7790580103378,15.5,2,0,1
7790580109998,25.5,120,240,1
7790770004027,40,15,110,1
7790580252809,81,18,1404,1
41789001963,30,24,312,1
7790360965202,23.91,30,1800,1
7798141717705,28,60,50,1
7790470000794,263.16,11,90,1
7790639000849,0,0,0,1
7613035799462,175,17,0,1
7401005008115,0,0,0,1
4000324002779,0,0,0,1
7791019174006,82.5,18,1140,1
7798159240271,102,0,48,1
7793742007910,100.59,16,0,1
7790580956608,13.45,5,72,1
7791866000435,14.1,15,2080,1
7790236001768,71,15,0,1
7792070004851,115,16,84,1
7792900092829,13.51,47,0,1
7795145000147,0,0,0,1
7790010570565,44,17,132,1
7790895009235,18,4,0,1
7790070318886,18.5,13,3366,1
4015400636496,0,0,0,1
7798096059714,35,7,12,1
7791130189637,55,18,12,1
7622300868543,4.69,684,59280,1
7790520019868,34.4,60,270,1
7798008293823,80,14,0,1
7798237967700,0,0,0,0
7793350992677,70.4,14,180,1
7790168001256,76.45,20,876,1
7793100120220,11.35,17,28224,1
8410223602493,172,0,12,1
7798030033992,0,0,0,1
7506339337532,92,27,1368,1
7792798000319,55,4,48,1
7790168113317,72.1,25,2556,1
7798141715589,10.19,19,2220,1
7791290012455,22.9,40,40365,1
7790064001725,75.99,10,270,1
7790150830857,22.8,25,4656,1
7790010684200,42,13,168,1
25293003866,89,0,0,1
7791520026030,19.8,40,144,1
7790040946309,17,23,4392,1
7790045823445,16.6,51,5824,1
7790033221987,0,0,0,0
7790080010862,23.5,0,0,1
7791250001673,179,132,726,1
7793940651113,26.9,5,0,1
7798092840354,58.5,7,0,1
7791564000157,75,13,0,1
7610400010023,0,0,0,1
7791130683753,31.54,83,4272,1
7790538000643,26,13,460,1
7791520019018,55,22,0,1
7790710000300,82,17,3732,1
7798119110286,330,0,0,1
7790070320858,25,18,940,1
7790365013465,0,0,0,1
7501005616423,410,9,144,1
7500435012720,47.3,13,2856,1
7792640007169,115,16,60,1
7791274196416,29,14,336,1
7796373000336,50,14,300,1
7801810804450,57,40,80,1
7790520014603,43.7,7,840,1
309976399034,268,0,0,0
7794000599475,0,0,0,1
7790580956707,13.45,46,8136,1
7790158011210,95,14,492,1
7798104820015,61,12,0,1
7791708001378,18,45,0,1
7791905003793,24.9,1,0,1
7791675901220,54,19,0,1
7792129003507,134,9,234,1
7790520014177,37.99,69,24,0
4000417020000,79,7,0,1
7792184000022,30,12,84,1
7790895000737,10.4,295,8448,1
7796989007965,45,35,0,1
7798099590146,94,8,24,1
7500435010689,243,18,459,1
7790387015508,54.59,284,24138,1
7798044820168,92,0,0,1
7798181510229,45,0,2718,1
7798152220621,20.29,95,0,1
7790380024217,0,0,0,1
7798119110170,303.75,2,0,1
7798108340236,31,46,31740,1
7790077000135,0,0,0,1
7790580112400,90,9,1362,1
7791540048937,139,11,0,1
7300400118101,0,0,204,1
7798141717972,6.9,9,2208,1
7790895641794,12,0,0,1
3083680043144,35,1,0,1
7798131060163,82,0,0,1
7793360111624,21.87,19,780,1
7790670050834,244,20,0,1
7790315000149,19.35,42,72,1
7790524000121,52,30,0,1
7790202000351,41.4,52,3312,1
7899026499102,0,0,0,0
7899026485020,86,14,60,1
7790895008672,34.4,26,0,1
7790260015212,315,0,0,1
7790520018625,34.31,27,240,1
7790150520284,7.6,0,0,1
7794640610080,32,22,60,1
7613035866683,208,9,0,1
7793100141416,67,19,84,1
7798176001114,437,0,0,1
7791848055101,74,17,96,1
7798152222236,55,21,84,1
7790335000211,0,0,0,1
7794626007224,113,17,2496,1
7622300847265,44.29,24,9657,1
7793522000155,33,34,24,1
309978392255,0,0,0,0
77980212,0,0,50000,1
7798159715007,12.4,13,11052,1
7501059273245,169.99,80,4464,1
7798048720044,0,0,0,1
7798065733485,12,0,1704,1
7791520077254,57,9,528,1
7790580111496,180,7,0,1
7790360966797,22.5,1227,56070,1
7798141716531,41,32,150,1
7794820000885,65.57,4,0,1
7798062542257,15,15,36,1
7790240003437,0,0,0,1
7798005730055,0,0,0,1
7798062542998,24.45,34,3960,1
7899026418172,0,0,0,0
7790310004791,38.09,10,144,1
7793100141409,67,25,1548,1
7798141716548,41,57,150,1
7791290012523,27.9,16,312,1
7791885005091,143,0,102,1
7798141719648,24.75,19,4488,1
7790704070319,166,5,8,1
7791254665406,19.9,15,2600,1
7790957000538,39.99,89,4518,1
7891010877934,42,10,204,1
7790080015119,52.47,10,0,1
7791290010161,233,34,1263,1
7791540045073,45.9,44,1518,1
7790895006104,27.5,14,2256,1
7798074860349,250,9,30,1
7792900009285,13,10,0,1
74170141573,76,12,264,1
7798175712721,67,10,204,1
7795145000161,0,0,0,1
7501027232311,250,12,54,1
7790470080369,96,12,30,1
7794533000059,0,0,0,1
80273585,0,0,0,1
7794000595514,24.5,109,6600,1
7791293030913,50.49,247,2412,1
7506339392784,48,17,360,1
7792640006254,112,8,12,1
8000139910357,0,0,48,1
7792170042005,15.89,19,7302,1
77984395,0,0,0,1
7794728001519,31,23,72,1
7798159719142,14.9,75,2080,1
7791293029962,93,27,6,1
7790895010712,18,8,0,1
7792180006462,21.3,0,12,1
7791337956025,20,141,0,1
8076810500810,130,0,0,1
7794440005116,43.7,37,850,1
7790520018632,32.9,13,912,1
7795933000496,36,868,60672,1
7798289530082,65,0,624,1
4005808715695,43.9,23,900,1
7899026433373,0,0,0,0
7790033206502,0,0,0,0
7891024115862,46.2,24,84,1
7793100141287,113,17,468,1
7791690712993,216,53,738,1
7798141716715,19,53,0,1
7798159717032,16.12,0,3169,1
7792129002128,71,11,372,1
7790010616812,94.18,63,2250,1
309976593609,90,11,72,1
7798053335035,0,0,0,1
41554415438,0,0,0,0
7791130683685,20.13,22,1956,1
7702031900597,54,16,80,1
7791708001576,47,7,84,1
7790040174900,35.9,29,2352,1
7792840003404,28.1,1,0,1
70942304726,59,1,0,1
7500435113779,83.5,13,488,1
8714800007191,42.7,0,0,1
7702018326716,147,11,199,1
7798152225824,41,18,0,1
7794640171246,29.4,22,228,1
7622201050757,34,20,315,1
7790550073939,114,9,0,1
7792900092980,15.38,19,4032,1
8001250008503,0,0,0,1
7798035770359,24,18,636,1
4005808626380,23.9,71,5856,1
7790463000053,70,27,1896,1
7790070320018,22.75,19,17460,1
7790127000665,17,56,336,1
7790163020061,0,0,1008,1
7791560113349,113.25,8,12,1
7794000598843,18.99,76,10392,1
7794000598515,32.99,100,16008,1
7798035770335,27,1,1536,1
7790060054954,0,0,0,1
7794000551725,17.7,81,2240,1
7790163006201,0,0,12,1
7790127001464,30,9,0,1
309976790039,0,0,0,0
7798141719426,54,76,0,1
7441008155386,171,8,264,1
7793100111815,56,42,1776,1
7790520010049,24.91,163,-80,1
8001250000699,0,0,24,1
7506339391589,78,33,1152,1
7506309839141,61,9,132,1
7622300800277,31.2,58,3024,1
7790975006239,240,6,0,1
7790377011060,63,16,12,1
7899706115407,110.79,18,126,1
7790070709233,40,44,7320,1
7798082001000,40.8,12,1176,1
7792840003350,18,49,1140,1
7798061190183,110,24,48,1
7800005081126,37,5,624,1
7793147001612,164,31,10,1
7791728017915,179.9,17,6,1
7798176000407,237.99,0,0,1
7791885000911,135,0,54,1
7798113300034,0,0,0,1
7805000306922,153,18,0,1
7798108349376,0,0,1652,1
7790828000865,38.5,15,8,1
7790463000015,87,12,684,1
7899706127219,162,12,12,1
7790080043846,83,0,0,1
7791688000064,0,0,0,1
7794520441124,30.99,9,1072,1
7791290010772,32.85,60,7836,1
7798136300387,80,371,726,1
7798049540818,11.9,14,6300,1
7790670051046,79.9,18,3600,1
7790080068443,17.8,0,0,1
309976593616,90,9,96,1
7798159712419,21.4,9,1290,1
7790070506979,38,10,170,1
7509552912005,174,13,48,1
7794000001329,20.2,4,0,1
7796989004766,52,41,0,1
7891024028643,37,432,8928,1
7622300871772,11.63,-2,0,1
21000612185,120,7,84,1
7798176000858,15.3,0,0,1
7795933206010,46,39,12,1
7899026401754,0,0,0,0
7794000792586,10.4,27,11520,1
7792410010016,120.05,9,114,1
8005829514006,0,0,0,1
7793670000076,77,6,1086,1
7794440005109,17.2,40,4200,1
7798110120109,92,19,0,1
7899026499010,0,0,0,0
7806500797371,259,8,312,0
7790895003875,15,9,732,1
7790040872103,11.9,49,4272,1
7791199000249,50,4,60,1
7790070032690,146.5,35,0,1
7794000597600,18.64,537,9200,1
7790520011947,46,18,468,1
7790084001002,19,0,0,1
7613031477425,0,0,0,1
7798151770301,0,0,0,1
7792389000681,0,0,0,1
7798159712563,65,45,144,1
7790971002150,0,0,0,1
7790790120837,21,48,1776,1
7791293026589,54,25,132,1
7790040111424,94,0,0,1
7798104300029,84,9,40,1
79200619091,0,0,60,1
2662937000003,0,0,0,1
7798033338407,23,21,1000,1
7798075820298,0,0,0,1
7790740607050,0,0,0,1
7461323129367,0,0,0,1
7793440702926,107.49,17,1122,1
7794820015056,29.91,23,0,1
7796020001945,0,0,0,1
7791293034539,55,36,144,1
7796073000056,27,71,9372,1
7790310004340,21,18,160,1
7791848055118,74,24,36,1
7794000960435,13.59,42,20544,1
5011007024680,505.35,0,0,1
7790040545939,12.3,35,7008,1
7791200000411,79,31,306,1
3607342656741,0,0,0,0
7798062540284,40,0,0,1
7500435012065,146,21,1488,1
8003240070989,0,0,0,1
7791540091506,104,86,5274,1
7798111009557,15.9,1077,73776,1
7796989006906,46,4,0,1
7792170042050,15.89,13,0,1
7790130000027,22.3,19,4068,1
25293001701,89,0,0,1
7791826000116,0,0,0,1
7622300840501,16.79,48,624,1
7622300398569,22.4,25,4272,1
7798179860039,40,0,0,1
7794820001547,68,13,0,1
7790704167729,54.11,14,2628,1
7790900016074,89,14,240,1
7790580104276,22.9,74,0,1
7806500963448,62,25,90,1
7791254000320,0,0,0,1
7790670050957,33,6,25704,1
40000001621,22.5,83,216,1
7798033331200,15.9,0,13620,1
7798144510044,0,0,0,1
7796989007699,37.59,10,0,1
7798096056041,38,4,36,1
7790416053211,313,4,0,1
7790380029014,0,0,36,1
