EAN,Sales Price,Qty at Store,Qty at DC,in assortment
7795933206010,46,6,12,1
7798033338919,29.6,39,336,1
7794000001299,37,51,816,1
7791337610248,32.9,240,0,1
7794450000804,193,15,84,1
7791293022352,9.6,83,1944,1
7791337956681,90,59,0,1
3614220616896,99,3,0,0
7622300863043,4.69,2598,103040,1
7790520010216,41.7,29,2004,1
7791293033365,42,374,828,1
4005808321216,49.28,34,384,1
4000417294005,79,2,0,1
3614220617350,99,6,0,0
7798159716318,43,16,252,1
7794218000138,0,0,0,1
7793913000337,92,2,120,1
7793940102882,25.49,267,0,1
7790407031471,34.32,16,372,1
7798003220312,41,26,384,1
8001250001085,119,13,0,1
7791708615490,0,0,0,1
7793913001662,15.5,3,1280,1
8000139910265,90,10,144,1
7891150014534,88,27,1392,1
7798108345798,50,34,2928,1
77922687,7.4,145,0,1
7790828103726,0,0,45,1
7793306000418,76,24,1420,1
7793126000667,105,9,12,1
74170430530,85,3,0,0
7790895641749,39,11,0,1
4000417025005,79,9,0,1
7792640000337,121,4,48,1
7790580980900,15.9,108,2424,1
7792640001624,117,9,96,1
7790079019692,46,17,0,1
14100087823,0,0,12,1
7798241530051,50,0,0,1
7898587775083,76,9,84,1
7791290013551,79,381,4364,1
7791293033044,67,9,324,1
7791130001977,341,8,207,1
7791249020081,77,67,72,1
7790878112228,0,0,0,1
7790520010384,98,0,1290,1
7791293034478,42,30,54,1
7790339000804,21,21,0,1
7790163020061,0,0,1008,1
7798154590524,45,0,0,1
7790520011978,32,14,276,1
7501058714930,108,24,0,1
7791885001574,47.9,0,300,1
7790263110839,16.4,35,96,1
7891024117958,38.1,24,360,1
7790080026771,33.85,0,0,1
7790975000022,99,15,1884,1
7896010004519,180,9,0,1
7613035379213,140,0,0,1
7793680000387,85,13,48,1
7622300865634,17,85,384,1
7790236000693,51,10,0,1
4005808223954,150,11,0,1
7793253001858,20.51,40,1248,1
7798152220980,31,11,20,1
7613034497062,25,732,12024,1
7622300990183,74.8,0,0,1
7792640000108,121,12,60,1
7793482000400,167,0,0,1
7790010616829,24,47,1620,1
7791293033068,67,9,240,1
7891962036861,37.5,14,96,1
7793350992578,62,20,0,1
7798159717629,12.44,48,5508,1
7790335000891,0,0,0,1
7790189041125,41.8,194,5784,1
3083680002561,52,0,12,1
7798111009649,14.5,0,9792,1
7795957000076,58,0,0,1
77936264,10.5,222,0,1
7790520012579,69,29,612,1
7795930000345,23.5,-1,0,1
7790813444469,15.9,330,19320,1
7790520011459,90,11,1080,1
7793450000159,23.9,87,7488,1
7794000599130,15.2,114,1760,1
7791905002789,114.9,-206,738,1
7791885004827,64,22,0,1
7790580105839,3.6,312,2592,1
7792360072423,11.5,179,0,1
7798159714901,31,73,15408,1
7798159715267,22,140,2580,1
7791290012660,258.65,152,3232,1
7702018330126,520,19,48,1
7792389001237,0,0,0,1
7790520013200,22.5,59,1368,1
7794450005830,125,3,18,1
309976593616,90,16,96,1
8411102017346,85,15,168,1
7790895008603,50,32,0,1
7798179490076,35,30,3710,0
7791690000649,118.8,0,0,1
7798151770547,0,0,0,1
8411126044076,75,15,72,1
7794080000083,0,0,0,1
7790613000278,29.25,25,360,1
7798092350402,0,0,600,1
7790070413802,17.5,166,864,1
7790070318909,21,54,3390,1
7791690712993,216,19,738,1
7792840003930,29,46,144,1
7798224210055,72,22,72,1
7891010568764,57,54,10992,1
7791885004940,267,0,78,1
7792070004899,111,7,132,1
7798151690838,0,0,0,1
7500435114769,72,40,156,1
7790387014341,98,18,935,1
7891150019560,20.55,512,55392,1
7790990586983,20.2,37,70,1
7790580103231,158,4,12,1
7798141718320,24,58,7392,1
5900273001566,24.7,66,7536,1
7798159715298,42,22,216,1
7790380024262,44.5,106,60,1
7791971000047,0,0,0,1
7798137320018,138,5,216,1
93302036,76.9,20,24,1
7798073135615,80,0,24,1
7794820001653,24.65,7,0,1
7793333018004,13.21,118,0,1
30107151,154,4,0,0
7793147000752,24,4,0,1
7790580135003,8.6,49,1464,1
7794000960572,0,0,0,1
7798044820151,92,0,0,1
309978392903,236,3,0,0
7798052361301,0,0,0,1
7792319008206,153,14,0,1
7791728001082,485.9,4,0,1
7790070228253,74,0,12,1
7790580607210,8.1,410,45000,1
7791813423591,35.5,203,1528,1
7790878114109,80,0,0,1
4005900354945,36.5,21,276,1
7792070001072,19.4,937,720,1
7790170903951,42.5,0,0,1
7790070508058,25,24,756,1
7790950133288,30.5,176,10620,1
7790990990377,172,5,55,1
7790127000986,121,10,60,1
7790070412447,18,2,3920,1
7792798005963,108,10,0,1
7798141713851,26,1,264,1
7794000000179,33,98,2650,1
7790240094497,170.63,3,18,1
309976593548,90,12,108,1
7794739000068,0,0,0,1
7613035375093,81,32,4440,1
7794640171703,95,17,912,1
7798148290737,23,29,120,1
7506339398960,55.95,32,1504,1
7791203000715,600,9,0,1
74170382532,67.5,2,0,0
3080210008253,59.9,24,744,1
7790770002870,25,34,2010,1
7790387010305,9.09,526,55110,1
7795930000307,23.5,0,1392,1
7622300868390,9.8,189,0,1
7506339398052,111,6,0,0
7798135420017,0,0,0,1
7790387113235,43,17,1690,1
7506309839141,61,16,132,1
7790070507228,17.39,512,59700,1
4005808837311,42,34,972,1
7790704070210,92,268,0,1
309976593043,90,12,78,1
7500435004749,53.55,522,4305,1
7506078984172,113,13,42,1
7790036004600,14.75,0,168,1
7791293030777,52,208,3516,1
7792640001181,77,14,48,1
7791528000032,203,14,1092,1
7790520018380,52,0,0,1
7796373112909,8.81,22,120,1
7798108830744,88.2,11,42,1
7791130460606,73,33,192,1
7792389000643,0,0,0,1
7794450090959,125,15,564,1
7790900016654,58,0,0,1
7792280000377,23,26,300,1
7794000960251,36,86,2952,1
7794626009181,39,0,140,1
8011780008164,117,0,0,0
7793100194900,68,0,0,1
7790060030170,125,40,432,1
7798100460765,79,6,6,1
7790520016386,100,5,237,1
7798088960264,114,8,72,1
7791110001874,10.35,43,5670,1
7891024025888,38.1,339,4080,1
7790580470500,28.38,51,3996,1
7898587765220,82,7,0,0
7790070031396,68,127,2448,1
7798152225237,15.3,660,5800,1
5014271794013,97,16,0,1
7790828104174,0,0,0,1
8004323130378,68,8,0,1
7798135420086,0,0,0,1
7798152229730,30,13,72,1
3600530348244,242,1,0,0
7793253001360,27.5,204,10128,1
7790577000833,462,8,0,1
40232779077,0,0,0,1
7791843011423,68,6,12,1
7790380002666,0,0,24,1
7792319677990,166,11,0,1
7794728001526,59,14,24,1
7793742007323,184,4,36,1
7790168137504,76.45,0,0,1
7500435012690,89,25,228,1
7794000599109,15.2,0,0,1
7790071010208,25,26,520,1
22400197029,35,8,12,1
7792335000918,30,0,660,1
7790040614000,14.5,213,1176,1
7798144510303,67,0,0,1
7793100111846,95,67,432,1
7794940000765,83,19,2904,1
7622210055439,58,78,560,1
7792900009230,15.4,90,5220,1
8001840285109,114,0,0,1
7795646851903,80,17,30,1
7896624202431,8.99,241,288,1
7795697615127,37,0,0,1
7622300868604,4.69,394,18480,1
7500435110358,102,119,5352,1
7794000001800,26.5,159,6324,1
7792860004412,178,0,0,1
7793944000061,0,0,0,1
7790064001701,23.2,314,3480,1
7790520017970,97,0,0,1
7793767000033,0,0,0,1
7791813420354,17.1,14,0,1
21000612185,120,0,84,1
7798159240264,102,8,84,1
7791290010802,21,0,24,1
7798224210185,43,26,0,1
7798159717735,35.3,30,1200,1
7793008006428,64,20,0,1
41789001833,28.92,22,5964,1
7891010007263,77,21,132,1
7790580103743,83,48,288,1
7792798007707,54,225,0,1
7790387015218,74,24,7210,1
7898587772631,76,15,120,1
7610400068369,99,0,0,1
7798031154245,27.6,28,3624,1
7790580176006,28,62,60,1
70942304733,59,1,0,1
7790064001596,20,0,0,1
7792640003208,123,5,0,1
7790070318398,18.79,148,2625,1
5010262075017,175,9,24,1
7791905003243,69.99,0,0,1
7509552903195,141,3,0,0
7798000211207,151,12,6,1
7798088960127,97,17,36,1
7791728000528,179.9,23,0,1
7790040111004,25.01,4046,54550,1
7791875000747,255,8,0,1
7791813331384,0,0,3480,1
7793008001195,62.4,12,12,1
7794000001343,19.8,23,0,1
7790263110723,24,27,48,1
7792640001419,107,10,216,1
7791293030722,36.2,15,264,1
7891000111765,52,42,1176,1
80273608,208,6,0,1
77980236,5,0,0,0
7790040107830,22,56,2025,1
7790828102927,0,0,0,1
7500435019774,48.8,7,738,1
7792590000227,15.19,55,24190,1
7793620003546,29.6,67,3024,1
7891008118353,97,59,570,1
7797906001851,80,26,1308,1
7793704000010,354,2,0,1
7790704000088,65,13,450,1
7891010589615,102,15,456,1
7792900624020,34,22,924,1
7622210277503,116.93,0,924,1
7500435012294,134.4,84,852,1
7790250015079,86.9,56,800,1
77942371,9,939,28680,1
7751493005739,279,9,228,1
7798141716470,20,76,0,1
7798159719760,20,24,2670,1
7794980910420,0,0,0,1
7798053651302,109,7,12,1
7790895002342,20,40,2532,1
7790080026054,49.25,0,0,1
7798053339279,0,0,0,1
309976593272,90,5,66,1
7622300865542,12.9,155,8928,1
7898587762083,92,20,888,1
7891010702137,44,11,216,1
7793024000714,57,0,48,1
7790770003006,29,14,1700,1
7790380002659,0,0,12,1
7793253002213,27,18,1182,1
7790520011466,90,4,276,1
7790895007347,22,9,0,1
7790017400001,9,39,0,1
7790895009037,0,0,0,1
7790550000218,21.2,6,12,1
7798141717408,35,36,48,1
7798066030620,0,0,0,1
7790670051220,25,48,2256,1
77901651,9,348,6000,1
7790524000572,60,28,60,1
7702018072361,95,21,456,1
7798067050023,22,16,630,1
8003240230895,96,25,12,1
7793440000619,107.49,48,882,1
7891150042155,72,123,336,1
7792870006253,53,10,12,1
7790080015102,99,0,0,1
7794820000182,29.91,1,0,1
7791376000987,20,34,420,1
7791293029580,84.85,33,1740,1
7791540047954,364,10,16,1
7891024028629,12.6,115,10872,1
7793620003393,14.5,71,384,1
7794000792531,14,0,0,1
7798067566852,17.5,27,30,1
7790550017391,115,0,0,1
7793024000073,127,0,36,1
7790314000102,44.4,0,0,1
7792713101077,0,0,0,1
7791337340015,26.41,0,0,1
7790520009746,74,0,3576,1
7791293026473,46.5,13,12,1
7790387001808,17.6,22,606,1
7793360101571,4.1,309,36288,1
7793522000513,43,22,2808,1
7790520009326,21,72,1164,1
7790580110284,16.5,-1,0,1
7792170000654,40.8,23,36,1
7791130052788,21.1,404,216,1
7790971000798,0,0,0,1
7790895010019,119.7,5,0,1
7730241003654,176,20,35200,1
7793964000096,12,0,0,1
7794000598911,18.99,71,6864,1
8076809513753,0,0,12,1
7896624202714,11,0,0,1
7792640007169,121,10,60,1
7791290011533,34.61,21,5148,0
7790520010599,19.7,28,1644,1
7622300853525,47,47,40,1
7509552910636,122,16,12,1
7506295393344,119,19,1080,1
7790070709226,40,100,9588,1
7610400014649,99,9,0,1
7798078230025,160,24,18,1
7613035163768,47,29,1800,1
7790150101353,79,49,2196,1
7790036000367,26.29,19,3388,1
7795323002116,15,1,2250,1
7790770004027,40,27,110,1
7798062547801,17,-1,4716,1
7790010570688,75,47,648,1
7792900000206,13,221,19176,1
7791905004387,18.9,0,1200,1
7794529000292,29,36,144,1
7790415128729,221.11,5,18,1
7790580106973,39,120,3288,1
7794000959712,17.2,36,2340,1
7791913000180,0,0,444,1
7798033339060,44.2,0,0,1
7891010960346,127,18,336,1
7791234000074,0,0,24,1
7791885004902,252,0,0,1
7899706126861,161,14,12,1
7798141713905,21,5,114,1
7896004004037,54,24,1776,1
7790377011046,58,15,0,1
7790070033864,37.6,177,0,1
7791203001538,0,0,0,1
7790828102095,0,0,135,1
7790217000018,64,11,1830,1
74170420531,171,6,0,0
7790335000341,0,0,0,1
879247000018,500,6,0,1
7791813420118,17.1,33,5508,1
7791293033884,74,12,492,1
7790070318671,26.2,106,3450,1
5012874027323,103.95,6,0,0
7797942005509,84,22,840,1
7794640170621,60,14,336,1
8000139910173,80,11,64,1
7899026433045,82,8,0,0
7795646851927,80,20,18,1
7798040890615,124,0,0,1
7793412000036,0,0,0,1
7791254185546,19.9,56,4676,1
71603002234,27,15,450,1
7791130003544,13,69,648,1
7791337691063,30.5,97,0,1
7790070507099,29,80,6400,1
7790189001822,250,22,0,1
7795194100072,0,0,0,1
7798159717032,16.12,28,3169,1
7794640171314,74,18,168,1
7791885000096,31,30,48,1
7798159715007,11.2,76,11052,1
7501078270676,85.6,16,48,1
7798146300582,37,38,3240,1
7790416066433,32.5,49,2928,1
7798052363220,0,0,0,1
7790260013195,81,8,6,1
7506339398182,270,35,324,1
7797634000065,0,0,0,1
7792900093024,12.65,47,4416,1
7622300759490,67,492,6096,1
7500435004664,195,254,9084,1
7790503000319,36,15,90,1
7793890001099,65.29,9,0,1
7798127480029,77,4,12,1
7798159715762,22,2125,258864,1
7798159718381,19.5,40,6180,1
7891024009086,97,20,120,1
7792180008664,47,29,1200,1
7790375000134,221,20,80,1
7790480000388,58,35,4806,1
8076808060654,74,0,0,1
7798108830201,88.2,18,654,1
7790520017963,95,9,168,1
7793306000210,54,0,0,0
7798152220829,301.23,14,432,1
7798049540603,9.7,54,2390,1
7794626007637,169,10,405,1
7509552900156,101,19,30,1
7798111007867,24.3,18,7092,1
7790480089383,27.17,33,10884,1
7501078279273,123,3,120,1
7509546006932,48.8,23,624,1
2394652000005,149,418.1,0,1
7622300871581,11.2,125,420,1
7790010616812,94.2,161,2250,1
7790580511708,28.5,15,1800,1
7798141713868,14,17,72,1
7798116166019,0,0,0,1
7798073130764,45.6,13,36,1
4005808897087,40.9,19,204,1
5011408063578,88,37,60,1
7798062543872,25,30,0,1
7791290011199,104,34,675,1
7793440000039,190,14,174,1
7790580538002,20.85,909,17328,1
7791720002872,9,0,16126,1
7798108345767,40,85,6275.8,1
7790950003048,25.8,21,1152,1
7790040932609,36.89,834,4524,1
4005900029348,57,18,48,1
7791560001158,86.65,20,708,1
7793350000600,101,11,72,1
7790580426606,0,0,12,1
7790900003487,72,54,60,1
7792900006895,19.1,504,690,1
7798141713974,70,23,36,1
7798159717353,38,56,4992,1
7791905001393,46.9,0,7632,1
7793253000417,30.3,589,10608,1
7797906001417,155,7,0,1
7790828102729,0,0,9,1
7790080068580,38,15,0,1
7798108253741,437,6,0,1
7798171570035,104,26,3528,1
7798159715885,24,22,1970,1
7790045001591,29.99,82,9255,1
7790084000869,9.4,0,0,1
7790040110373,17.5,43,12,1
7791203000531,180,8,72,1
7790975018454,550,11,0,1
7790580106935,87,25,36,1
7896009419195,54,26,420,1
7702010130342,65,24,252,1
7798180960179,59,8,0,1
7792860011212,11.5,144,0,1
7791333000326,95,13,0,1
7891024027738,65,39,504,1
7792389000278,0,0,0,1
3607342551800,181,3,0,0
7790945000724,75.9,6,60,1
7798113151629,22.5,12,20,1
7791520077261,52.47,57,1188,1
7794640171550,82,22,660,1
7790895640452,11,0,0,1
7891010719562,41.2,17,432,1
7509552800296,49.9,18,516,1
7798112850226,0,0,0,1
7792070001089,31,31,384,1
7794940000604,32,26,444,1
5000267107776,1339,17,492,1
7790520017512,57,10,144,1
7791293025148,75,40,24,1
7702031887928,91,9,168,1
7791720002629,40,11,10380,1
7798082000478,20,53,324,1
7790093095245,171,22,30,1
7791014001338,99.9,21,84,1
7702010631689,53,66,684,1
7500435120289,93,4,150,1
7798053651456,109,8,12,1
7790250054276,30,135,1128,1
7798082744204,21,115,2288,1
7793253099077,51,20,624,1
7792900808703,72,7,200,1
7791249445617,24.1,19,0,1
7798152225794,41,10,12,1
7790010616768,36.8,48,4050,1
7622300854997,49,109,1548,1
7791675000510,76,7,36,1
7790900015121,88.1,13,168,1
7798031150988,13,12,3168,1
8005110043109,206,7,30,1
7798159240585,153,0,18,1
7312040180752,489.8,6,24,1
7792170002016,19,15,0,1
7791229153082,0,0,0,1
7790577002141,206,9,156,1
7790520015136,90,12,330,1
7798135760212,0,0,0,1
7790900004767,58.9,41,900,1
7702031887942,127,12,300,1
7506339351323,78.19,30,360,1
7791293033006,67,9,288,1
7798048730449,0,0,0,1
7791293034270,24,47,4500,1
7790950001969,82,5,12,1
7613034790194,126,20,708,1
7798159717193,6.9,96,8520,1
7798159718176,11.5,22,1872,1
7790202000221,35.5,26,1920,1
7794440000098,11,738,2544,1
7790828104334,0,0,0,1
7790093132728,73.2,13,4620,1
7796957000035,67,0,0,1
7798116161076,0,0,0,1
7790580509309,20.82,148,4812,1
7798045219015,224,0,0,0
7790520015051,83,0,0,1
7798159717049,15.83,36,4512,1
7790893000050,32,13,360,1
7798152220812,135,16,1896,1
7790080037180,21.85,3,0,1
309976593104,90,12,78,1
7798086020069,97,6,270,1
7793008001188,62.4,27,0,1
7794940000857,46.9,36,1068,1
3614221717035,185,7,0,0
8033102690086,90,1,0,1
7500435004732,180,56,820,1
7790045825401,27,58,4776,1
77992246,0,0,708,1
7790150496046,11.8,73,9200,1
7796989074905,47.85,357,0,1
7798021690449,0,0,0,1
7791293030913,52,125,2412,1
7790975018300,285,0,0,0
7792640005448,71,12,60,1
7790380024040,0,0,60,1
7798146130608,53,13,15,1
7791290006706,22.9,24,1830,1
4005808515592,72,18,1794,1
7790040756809,12.1,29,24,1
7798241530143,160,7,0,1
7793253002688,30,7,1460,1
7798111009335,43,4,248,1
7798296330118,260,0,0,1
7791520006131,50,15,0,1
7613035982475,133,12,654,1
7790520014542,29.2,23,1704,1
7790163025011,0,0,0,1
7613034258618,23,46,280,1
8003240071085,100,16,12,1
7791293012087,52,50,10944,1
7791728000160,117,6,2346,1
7798031155020,27.6,0,4656,1
7792798007325,22,16,48,1
7500435012232,49,10,1992,1
7798159719333,40.8,210,5100,1
7798031154207,22.5,40,8484,1
7794640600920,49.1,17,168,1
7790895006722,15,0,0,1
7798061190022,168,14,0,1
7798089550136,80,0,0,1
7791176130587,31,0,0,1
78931039,27,0,0,1
7798000212389,420,0,210,1
7794000000568,13.2,14,1812,1
7794440008025,36,28,24,1
7796373002866,59,11,12,1
7798038152749,51,86,10910,1
7790520012685,48.2,6,2388,1
7792640006155,104,13,36,1
4005808289523,72.75,13,162,1
7798141717200,24.5,73,9648,1
7798128410285,45,6,0,1
7790240094466,170.63,8,360,1
7790503198450,18.2,1017,4980,1
30108417,0,0,0,0
70942127165,142,9,114,1
70330631335,0,0,0,1
7791324156933,0,0,270,1
7790080065305,18.82,69,0,1
7796020000726,172,12,300,1
7796746000031,21,115,510,1
7792180005205,94.19,0,0,1
7793253002787,0,0,0,1
7793253000905,23,13,888,1
7798159717889,14.4,16,522,1
7790070318886,18.5,14,3366,1
7798113300171,0,0,0,1
7793253001582,28,25,384,1
7798159716905,36.3,28,2988,1
7790387001617,26,12,1152,1
7791130681391,42,54,3192,1
3614220617220,99,4,0,0
7506309863320,134.4,72,710,1
7791130024006,160,24,784,1
7792378001750,61,18,126,1
7798237967632,81,14,444,1
3607345380759,131,5,0,0
7891010657529,57,35,1272,1
7798073135578,43,16,96,1
7790828104303,0,0,0,1
7798159713324,20,4,1128,1
7790895064289,12.25,129,0,1
7792129000346,39.7,24,2850,1
7798178800845,112,19,144,1
7506295302223,49.4,28,1140,1
7790070411754,45,72,4580,1
7792590000159,11.2,28,4860,1
8410134028900,47,10,4176,1
7798037561221,82,19,0,1
7798061190077,128,12,24,1
7790770002924,29,49,144,1
7896624202677,11,0,0,1
7797906001905,97,246,8592,1
3607342683242,205,3,0,0
7796373000206,22,34,120,1
4005900288073,69.3,20,120,1
7791254041798,0,0,0,1
7798141716500,41,64,0,1
7797942000474,114.69,14,900,1
7791250001673,179,191,726,1
7791680103107,65,0,0,1
7790762009450,89,19,168,1
7791843008898,90,16,12,1
7798180960339,71,6,0,1
7798159715519,13.9,0,0,0
7791130189569,61,17,240,1
7798034860167,0,0,0,1
7790250056997,38,0,2150,1
7500435012249,134.4,18,980,1
4005808305964,43.9,36,792,1
7790503198627,24,95,1392,1
7610400014632,99,0,60,1
7798099385438,67,0,0,1
7791293034027,74,216,588,1
7796285273989,171,17,40,1
7798038152688,82,41,2300,1
7794450001269,63,5,42,1
7790580601409,0,0,0,1
7798159715045,26.5,0,0,1
7790950133134,164,6,108,1
7790415127814,160,6,174,1
7790470081748,86,9,42,1
7790130000034,12,25,6708,1
7790577006101,316,6,36,1
7792850000066,30.19,23,7734,1
7798132920060,0,0,0,1
7791293028859,19.5,51,144,1
7792640007114,107,8,96,1
7798159716486,14,10,0,1
3614220616964,99,8,0,0
4005900083715,59,24,336,1
7798159718336,25.7,-1,100,1
7790580011406,25,92,360,1
7790097000030,111,0,0,1
7790240042115,101,12,168,1
7790950128727,40.3,32,1488,1
7792280002906,37.4,19,444,1
7798128560751,33,5,156,1
7790828104211,0,0,0,1
41554429640,119,6,0,0
7791085000070,0,0,0,1
8001432200084,0,0,0,1
77906007,0,0,24,1
7793440000565,210,0,6,1
7793046058212,11.5,5,300,1
7790740607579,0,0,0,1
7798033338995,21.58,56,3756,1
7790130000263,14.4,0,0,1
77948601,30,4,0,1
8718104902701,0,0,0,1
7798096059738,40,17,0,1
7899026499010,122,3,0,0
7790240042467,374,0,0,1
7793147118860,18.49,300,22416,1
7790070503732,40,30,3456,1
7506339393811,120,52,904,1
7791199003974,14.9,111,2970,1
7794000959330,68,5,96,1
7791720003398,31.5,29,16,1
7899026483002,165,19,138,1
7792170001248,26,40,36,1
7798289530082,65,59,624,1
7792360090328,108,14,48,1
7798159715809,21.45,96,1290,1
4005802114807,286,12,42,1
7798181510229,45,0,2718,1
7798159718992,37,12,120,1
7792184003122,36,13,96,1
7500435004718,42,311,4335,1
7790480001446,100.1,1,0,1
7790990586778,36.6,62,2856,1
7791293030708,36.2,13,4140,1
7791249020104,37.1,110,1036,1
3614220077765,180,3,0,0
7798128000479,135,9,72,1
7790975191331,250,10,0,1
7790895000454,39.99,65,2016,1
7798054220590,35,26,2296,1
7798053651425,109,7,0,1
7791848055118,74,10,36,1
7790480009411,29,12,156,1
7798159716257,0,0,64,1
7790010616744,86,123,1080,1
7790250031420,28,19,330,1
7794640630507,27.3,9,300,1
7795165000080,57,5,0,1
79200121198,59,0,120,1
7791290010635,36,16,288,1
7501017005079,44.4,13,48,1
7790990992715,0,0,0,1
7790670050810,90,43,0,1
7899706115391,110.79,15,36,1
7798108345606,15.03,30,5060,1
7790895067617,0,0,0,1
7790704000064,71,22,1026,1
7798053655119,112,0,0,1
7798108345835,44,39,2532,1
7798183044449,111,0,0,1
7790416640381,41.7,2,0,0
51000000118,59,13,48,1
7791234000579,20,3,1038,1
30107168,154,3,0,0
7793350992677,70,18,180,1
7790580169800,13,35,72,1
7798052363626,0,0,0,1
7798159715830,25,67,624,1
7793913000139,15,2,1920,1
7792710000274,38,19,1150,1
7500435012461,78.19,72,1572,1
7891010608231,44.6,35,552,1
7790080015140,51,5,0,1
4005808767946,167,7,36,1
7798159718480,12.35,0,1020,1
7794520771207,26,27,48,1
7790080015317,51,8,0,1
7798091111110,456.3,2,0,1
7793253099244,28,30,264,1
7790580511302,30.44,0,72,1
7798141718917,21,10,360,1
7798108347617,34,27,384,1
7792640006148,107,18,24,1
7794000960589,0,0,0,1
7790520009500,74.99,159,14904,1
78924352,35,22,384,1
7500435106382,78.19,78,3000,1
7790550012785,140,0,0,1
7791337992610,38.99,110,0,1
7791826000413,0,0,0,1
7791813420521,17.1,70,4308,1
8076802085899,74,0,0,1
7798066030705,0,0,0,1
7798108830157,139,16,282,1
4002103248323,58,22,120,1
7794640171642,102,0,8,1
7798108344289,18.4,71,2352,1
7798048720921,0,0,44480,1
7798159717612,12.44,71,9288,1
7793132004222,31,20,50,1
7792307004609,0,0,0,1
7798159713706,19,44,50,1
7790174000496,59,61,960,1
7794000960138,38.99,251,12000,1
7791520009675,27.9,61,1944,1
7793670000052,38.9,41,2796,1
7790415127975,71,0,0,1
7790261030016,37,49,0,1
77916495,13.14,134,180,1
7791913000524,0,0,276,1
7791293027777,25.39,1,17964,1
7791176219121,13,0,0,1
7793123160296,0,0,0,1
7792197002020,53,12,0,1
7798128000509,123.5,23,36,1
7790170907393,35,0,18,1
7790040991705,27.1,52,4464,1
7798152220201,121,38,228,1
4005800058318,59,3,168,1
7790520015792,95,11,60,1
7791324157084,15.3,69,8910,1
7796373112701,31,36,60,1
4005900013989,237,20,12,1
7790950127010,81.75,17,66,1
70942124300,76,19,36,1
7798141716463,21,59,1050,1
7790202001228,65,0,0,1
7791293032269,48.7,118,5028,1
7791203001156,620,5,0,1
7792900000305,55,5,280,1
7790045000174,20,64,4872,1
7790580107468,63,0,12,1
7798159719401,89,12,60,1
7792900000268,12.5,55,270,1
7791520009705,27.9,48,216,1
7791293030937,52,378,1248,1
7791520024302,30.6,8,108,1
7790895007057,86,44,0,1
